"AnalysisName"	"AnalysisPath"	"AnalyteId"	"AnalyteName"	"RegisterNumber"	"Elemental Composition"	"PMI"	"m/z"	"expected m/z"	"Error [ppm]"	"Error [Da]"	"Error [mDa]"	"Resolution m/z"	"Area"	"Height"	"mSigma"	"Score"	"IdendificationStatus"	"Retention Time[min]"	"Expected Retention Time[min]"	"Delta RT[min]"	"Status"	"Quantity"	"Adduct"	"SigmaScore"	"MassErrorScore"	"RetentionTimeScore"	"QualifierScore"	"CompoundId"	"SampleType"	"Marked"	"Internal Standard(ISTD)"	"Internal Standard Retention Time[min]"	"ISTD Area"	"ISTD Height"	"RRT"	"relative Area"	"relative Height"	"Signal/Noise"	"Compound Status"	"cdrChromatogramProperties"	"cdrSpectrumId"	"m/z calibration StdDev."	"Expected Quantity"	"Injection Volume"	"Manually Integrated;"	"SigmaScoreString"	"MassErrorScoreString"	"RetentionTimeScoreString"	"DiagnosticIonScoreString"	"Expected Qualifier Ions"	"Found Qualifier Ions"	"Expected Optional Ions"	"Found Optional Ions"	"Expected Mandatory Diagnostic Ions"	"Found Mandatory Diagnostic Ions"	"Unit of Quantity"	"Quantity w/ unit"	"Expected quantity w/ unit"	"Quantity below lowest calibration level"	"Quantity above highest calibration level"	"Reporting Limit Exceeded"	"Quality of Quantity"	"R2"	"Accuracy/Recovery[%]"	"AnalysisId"	"UserFlag"	"Ion Ratio Q1"	"Ion Ratio Q2"	"Ion Ratio Q3"	"Ion Ratio Q4"	"Ion Ratio Q5"	"Full Width Half Maximum Chromatographic Peak [s]"	"Residuals[%]"	"Internal standard used for calibration function calculation"	"AccuracyDeviation"	"Min R2"	"RecoveryDeviation"	"ELV"	"RL"	"ULOQ"	"LLOQ"	"DL"	" Sample Identifier"	"Ion Ratio Q"	"Error m/z Q0"	"Error m/z Q1"	"Error m/z Q2"	"Error m/z Q3"	"Error m/z Q4"	"Error m/z Q5"	"Q0 Label"	"Q1 Label"	"Q2 Label"	"Q3 Label"	"Q4 Label"	"Q5 Label"	"Review State"	"Visited"	"%RSD RF"	"Carry Over Limit"	"False Negative"	"Response Range"	"Retention Time Drift"	"Signal In Blank"	"Intensity"	"1/K0 [V*s/cm2]"	"Expected 1/K0 [V*s/cm2]"	"Area to height ratio indicates whether this is a real chromatographic peak."	"(A/H)max / (A/H)min"	"Area of mobilogram peak"	"CCS [A2]"	"Expected CCS [A2]"	"Combined CCS Score"	"FWHM mobilogram peak"	"MRCSQ Score"	"Absolute deviation CCS [A2]"	"Relative deviation CCS [%]"	"Deviation 1/K0 [V*s/cm2]"	"Relative deviation 1/K0[%]"	"instrumentName"	"instrumentSerialNumber"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"d1c82303-375b-423a-93ee-39943f8a20d8"	"Aspartic acid-13C4,15N [IS]"	""	"C10^13C4H14N2^15NO5^1+"	"M+nH"	"309.1033"	"309.1033"	"0.04"	"0.00001"	"0.01"	"31066.16"	"10286"	"2530"	"25.0"	"+++"	"3"	"1.02"	"1.00"	"0.02"	"VALID"	"0.914"	"I"	"2"	"2"	"2"	"255"	"49be6f70-5ced-41bd-9e27-cdde8563115f"	"CALIBRANT"	"no"	""	""	""	""	""	""	""	"123.0"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"0.914 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.7393"	"91.43"	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	"3.76"	"-8.57"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	"-0.014"	"-0.026"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"2530"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"23e4fac7-99f7-41ae-b6d6-df83cccd21a2"	"Citrulline"	""	"C16H20N5O4^1+"	"M+nH"	"346.1506"	"346.1510"	"-0.99"	"-0.00034"	"-0.34"	"33243.01"	"72435"	"22033"	"7.7"	"+++"	"3"	"2.35"	"2.37"	"-0.02"	"VALID"	"96.168"	"I"	"2"	"2"	"2"	"255"	"fd479a19-2b9b-469b-bec8-80dc06f06ef2"	"CALIBRANT"	"no"	"Citrulline-13C5"	"2.35"	"9271"	"2801"	"1.00"	"7.813"	"7.868"	"5243"	"VALID"	""	""	""	"100.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"0"	"1"	"1"	"units"	"96.168 units"	"100.000 units"	""	""	""	"IN_BATCH"	"0.9920"	"96.17"	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	"2.98"	"-3.83"	"1"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	"0.344"	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"22033"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"738001a0-bf15-4428-9f42-f8704c0bffad"	"Citrulline-13C5 [IS]"	""	"C11^13C5H20N5O4^1+"	"M+nH"	"351.1676"	"351.1678"	"-0.50"	"-0.00018"	"-0.18"	"38349.18"	"9271"	"2801"	"761.7"	"---"	"0"	"2.35"	"2.37"	"-0.02"	"VALID"	"0.920"	"I"	"0"	"2"	"2"	"255"	"e655e277-28ba-4571-b258-768a97615ef2"	"CALIBRANT"	"no"	""	""	""	""	""	""	""	"1157"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•"	"•••"	"•••"	"-"	"0"	"0"	"1"	"0"	"1"	"1"	"units"	"0.920 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.7559"	"91.99"	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	"2.99"	"-8.01"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	"0.175"	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"2801"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"d183f96c-6fc8-4cf6-890f-8fd7ad9b35b4"	"Cysteine-13C3, 15N-AccQTag [IS]"	""	"C10^13C3H14N2^15NO3S^1+"	"M+nH"	"296.0821"	"296.0821"	"-0.04"	"-0.00001"	"-0.01"	"30410.59"	"24144"	"6721"	"3.8"	"+++"	"3"	"3.10"	"3.11"	"-0.01"	"VALID"	"0.943"	"I"	"2"	"2"	"2"	"255"	"4dd3a46a-9ae3-4afd-a273-38afc3616cd6"	"CALIBRANT"	"no"	""	""	""	""	""	""	""	"915.9"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"0.943 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.7599"	"94.31"	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	"3.16"	"-5.69"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	"0.011"	""	""	""	""	""	"M+nH"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"6721"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"4ebd0c91-8a15-4114-9d8f-dc9f41d0ad26"	"Cysteine-AccQTag"	""	"C13H14N3O3S^1+"	"M+nH"	"292.0751"	"292.0750"	"0.37"	"0.00011"	"0.11"	"33753.27"	"372581"	"103109"	"11.0"	"+++"	"3"	"3.10"	"3.11"	"-0.01"	"VALID"	"101.580"	"I"	"2"	"2"	"2"	"255"	"142ae2aa-59ed-4887-89cc-fea2a9dd4566"	"CALIBRANT"	"no"	"Cysteine-13C3, 15N-AccQTag"	"3.10"	"24144"	"6721"	"1.00"	"15.432"	"15.342"	"20390"	"VALID"	""	""	""	"100.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"101.580 units"	"100.000 units"	""	""	""	"IN_BATCH"	"0.9988"	"101.58"	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	"3.20"	"1.58"	"1"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	"-0.107"	""	""	""	""	""	"M+nH"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"103109"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"33042e36-2294-4ef3-b925-7e72aa492b8d"	"Cystine"	""	""	"291.0672"	""	"291.0672"	""	""	""	""	""	""	""	""	"255"	""	"3.11"	""	"INITIALIZED"	"0"	""	"255"	"255"	"255"	"255"	""	"CALIBRANT"	"no"	"Cystine-13C6,15N2"	"3.10"	"3095"	"903"	""	""	""	""	"INITIALIZED"	""	""	""	"100.000"	"2.000"	"no"	"-"	"-"	"-"	"-"	"0"	"0"	"0"	"0"	"1"	"0"	""	""	"100.000 units"	""	""	""	""	""	""	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	""	""	""	""	""	""	"291.0672"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	""	""	""	"?"	"-1"	""	""	""	"-"	""	"-|-|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"9966ea36-2f66-4207-b0ca-18b349b90a8c"	"Cystine-13C6,15N2 [IS]"	""	""	"295.0743"	"295.0741"	"295.0743"	"-0.72"	"-0.00021"	"-0.21"	"0.00"	"3095"	"903"	""	"+"	"1"	"3.10"	"3.11"	"-0.01"	"VALID"	"0.578"	""	"255"	"2"	"2"	"255"	"cd4b3a78-22a5-422b-87e2-8e18682bba79"	"CALIBRANT"	"no"	""	""	""	""	""	""	""	"213.4"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"-"	"•••"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"0.578 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.4150"	"57.80"	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	"3.12"	"-42.20"	"0"	"RED"	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	"0.213"	""	""	""	""	""	"295.0743"	""	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"903"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|-|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"f7526632-20b9-4eb4-8881-c2e3000b7163"	"Ethanolamine"	""	"C12H14N3O2^1+"	"M+nH"	"232.1078"	"232.1081"	"-0.90"	"-0.00021"	"-0.21"	"31504.27"	"177156"	"49106"	"9.5"	"+++"	"3"	"3.55"	"3.58"	"-0.03"	"VALID"	"108.006"	"I"	"2"	"2"	"2"	"255"	"2b706d28-f8df-4974-b34f-7e1dd60a852a"	"CALIBRANT"	"no"	"Proline-13C5,15N"	"2.81"	"18453"	"5490"	"1.26"	"9.600"	"8.944"	"16994"	"VALID"	""	""	""	"100.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"0"	"1"	"1"	"units"	"108.006 units"	"100.000 units"	""	""	""	"IN_BATCH"	"0.9909"	"108.01"	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	"3.31"	"8.01"	"1"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	"0.210"	""	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"49106"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"217c27cc-d2fb-45b7-9cde-452c96765ec0"	"Glutamic acid"	""	"C15H16N3O5^1+"	"M+nH"	"318.1086"	"318.1084"	"0.41"	"0.00013"	"0.13"	"33362.38"	"74374"	"19334"	"10.7"	"+++"	"3"	"1.18"	"1.19"	"-0.01"	"VALID"	"100.825"	"I"	"2"	"2"	"2"	"255"	"1c3bb5c8-3638-489f-bbd6-cd90b73e1e6c"	"CALIBRANT"	"no"	"Glutamic acid-13C5,15N"	"1.18"	"8974"	"2335"	"1.00"	"8.288"	"8.280"	"6413"	"VALID"	""	""	""	"100.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"100.825 units"	"100.000 units"	""	""	""	"IN_BATCH"	"0.9911"	"100.82"	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	"3.54"	"0.82"	"1"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	"-0.130"	"-0.064"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"19334"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"7da8af23-4eb3-4fbb-83a5-9c5afd053145"	"Glutamic acid-13C5,15N [IS]"	""	"C10^13C5H16N2^15NO5^1+"	"M+nH"	"324.1222"	"324.1223"	"-0.04"	"-0.00001"	"-0.01"	"30499.51"	"8974"	"2335"	"17.6"	"+++"	"3"	"1.18"	"1.19"	"-0.01"	"VALID"	"0.849"	"I"	"2"	"2"	"2"	"255"	"7229a851-7fb4-45ce-b10e-6918a1997e42"	"CALIBRANT"	"no"	""	""	""	""	""	""	""	"131.0"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"0.849 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.6493"	"84.85"	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	"3.50"	"-15.15"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	"0.013"	"-0.064"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	"RED"	""	""	"2335"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"760ded7c-1836-47eb-b3b7-8c26834edd61"	"Glutamine"	""	"C15H17N4O4^1+"	"M+nH"	"317.1242"	"317.1244"	"-0.69"	"-0.00022"	"-0.22"	"33287.12"	"97135"	"29072"	"1.4"	"+++"	"3"	"2.13"	"2.15"	"-0.02"	"VALID"	"100.105"	"I"	"2"	"2"	"2"	"255"	"9d69b6a7-86f5-4c81-9711-cdc554180e79"	"CALIBRANT"	"no"	"Glutamine-13C5,15N2"	"2.13"	"12838"	"3834"	"1.00"	"7.566"	"7.583"	"3657"	"VALID"	""	""	""	"100.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"100.105 units"	"100.000 units"	""	""	""	"IN_BATCH"	"0.9956"	"100.10"	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	"3.00"	"0.10"	"1"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	"0.220"	"-0.095"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"29072"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"c7efc24a-7450-4e67-8f81-10901b965a1d"	"Glutamine-13C5,15N2 [IS]"	""	"C10^13C5H17N2^15N2O4^1+"	"M+nH"	"324.1349"	"324.1353"	"-1.19"	"-0.00039"	"-0.39"	"31037.65"	"12838"	"3834"	"10.9"	"+++"	"3"	"2.13"	"2.15"	"-0.02"	"VALID"	"0.914"	"I"	"2"	"2"	"2"	"255"	"a00a5491-1ab5-4db9-8de0-71d94f715b6f"	"CALIBRANT"	"no"	""	""	""	""	""	""	""	"836.1"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"0.914 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.7467"	"91.44"	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	"3.01"	"-8.56"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	"0.387"	"-0.095"	""	""	""	""	"M+nH"	"171.055"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"3834"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"9a3efb6f-2bda-4d4a-963d-22c213fe31db"	"Glycine"	""	"C12H12N3O3^1+"	"M+nH"	"246.0871"	"246.0873"	"-0.73"	"-0.00018"	"-0.18"	"32051.61"	"187039"	"54975"	"6.5"	"+++"	"3"	"2.18"	"2.20"	"-0.02"	"VALID"	"110.748"	"I"	"2"	"2"	"2"	"255"	"2decf875-04bd-4d33-a23a-3462b93c2ceb"	"CALIBRANT"	"no"	"Glycine-13C2,15N"	"2.18"	"23345"	"6761"	"1.00"	"8.012"	"8.131"	"6405"	"VALID"	""	""	""	"100.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"2"	"2"	"1"	"1"	"units"	"110.748 units"	"100.000 units"	""	""	""	"IN_BATCH"	"0.9912"	"110.75"	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	"3.04"	"10.75"	"1"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	"0.180"	"0.007"	"0.831"	""	""	""	"M+nH"	"171.055"	"116.0499"	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"54975"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"caccec29-5202-4354-83cf-527cd27c0e1f"	"Glycine-13C2,15N [IS]"	""	"C10^13C2H12N2^15NO3^1+"	"M+nH"	"249.0909"	"249.0911"	"-0.79"	"-0.00020"	"-0.20"	"29440.27"	"23345"	"6761"	"6.1"	"+++"	"3"	"2.18"	"2.20"	"-0.02"	"VALID"	"0.923"	"I"	"2"	"2"	"2"	"255"	"2540a924-6938-403c-8b9c-34b00b19c073"	"CALIBRANT"	"no"	""	""	""	""	""	""	""	"1053"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"0.923 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.7358"	"92.33"	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	"3.06"	"-7.67"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	"0.197"	""	""	""	""	""	"M+nH"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"6761"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"5e5c2d35-fa81-42be-8cc4-6e31d7973f27"	"Histidine"	""	"C16H16N5O3^1+"	"M+nH"	"326.1248"	"326.1248"	"0.00"	"0.00000"	"0.00"	"32041.05"	"34550"	"10891"	"5.3"	"+++"	"3"	"2.46"	"2.48"	"-0.02"	"VALID"	"98.889"	"I"	"2"	"2"	"2"	"255"	"3b9a2bc7-b931-4221-9946-4366ca1aa1a5"	"CALIBRANT"	"no"	"Histidine-13C6,15N3"	"2.46"	"4144"	"1295"	"1.00"	"8.338"	"8.411"	"4541"	"VALID"	""	""	""	"100.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"98.889 units"	"100.000 units"	""	""	""	"IN_BATCH"	"0.9986"	"98.89"	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	"2.93"	"-1.11"	"1"	""	""	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	"-0.001"	"-0.105"	""	""	""	""	"M+nH"	"110.071"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"10891"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"15ddc963-da63-4d8d-96a9-98e3853d3575"	"Histidine-13C6,15N3 [IS]"	""	"C10^13C6H16N2^15N3O3^1+"	"M+nH"	"335.1359"	"335.1360"	"-0.34"	"-0.00012"	"-0.12"	"30362.33"	"4144"	"1295"	"3.4"	"+++"	"3"	"2.46"	"2.48"	"-0.02"	"VALID"	"0.906"	"I"	"2"	"2"	"2"	"255"	"f32954ae-d8ad-40fe-a096-5986d8e51a7f"	"CALIBRANT"	"no"	""	""	""	""	""	""	""	"297.1"	"VALID"	""	""	""	"1.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"0.906 units"	"1.000 units"	""	""	""	"SINGLE_POINT"	"0.8214"	"90.61"	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	"2.94"	"-9.39"	"0"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	"0.115"	"1.436"	""	""	""	""	"M+nH"	"165.089"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"1295"	""	""	"3"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	"\\134.115.48.45\PAI05\diabetes\Amino Acid\diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10.d"	"7bea2cbb-bcf0-42ab-bcb7-30e0ea3435f1"	"Homocysteine AccQTag"	""	"C14H16N3O3S^1+"	"M+nH"	"306.0907"	"306.0907"	"0.01"	"0.00000"	"0.00"	"34622.25"	"345021"	"96813"	"12.3"	"+++"	"3"	"3.52"	"3.53"	"-0.01"	"VALID"	"107.068"	"I"	"2"	"2"	"2"	"255"	"29b6023f-8146-45a1-85b8-a70f8176512e"	"CALIBRANT"	"no"	"Cysteine-13C3, 15N-AccQTag"	"3.10"	"24144"	"6721"	"1.13"	"14.290"	"14.405"	"21936"	"VALID"	""	""	""	"100.000"	"2.000"	"no"	"•••"	"•••"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"107.068 units"	"100.000 units"	""	""	""	"IN_BATCH"	"0.9893"	"107.07"	"411be3da-2edc-4d53-938c-d14db0c1f716"	""	""	""	""	""	""	"3.15"	"7.07"	"1"	""	"RED"	""	""	""	""	""	""	"diabetes_fremantle_PLA_MS-AA_DWAr02_DWAp016_CAL03_10"	""	"-0.004"	""	""	""	""	""	"M+nH"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"96813"	""	""	"4"	"1"	""	""	""	"-"	""	"•••|•••|•••|-|-"	""	""	""	""	"impact II"	"1825265.10271"
