"AnalysisName"	"AnalysisPath"	"AnalyteId"	"AnalyteName"	"RegisterNumber"	"Elemental Composition"	"PMI"	"m/z"	"expected m/z"	"Error [ppm]"	"Error [Da]"	"Error [mDa]"	"Resolution m/z"	"Area"	"Height"	"mSigma"	"Score"	"IdendificationStatus"	"Retention Time[min]"	"Expected Retention Time[min]"	"Delta RT[min]"	"Status"	"Quantity"	"Adduct"	"SigmaScore"	"MassErrorScore"	"RetentionTimeScore"	"QualifierScore"	"CompoundId"	"SampleType"	"Marked"	"Internal Standard(ISTD)"	"Internal Standard Retention Time[min]"	"ISTD Area"	"ISTD Height"	"RRT"	"relative Area"	"relative Height"	"Signal/Noise"	"Compound Status"	"cdrChromatogramProperties"	"cdrSpectrumId"	"m/z calibration StdDev."	"Expected Quantity"	"Injection Volume"	"Manually Integrated"	"SigmaScoreString"	"MassErrorScoreString"	"RetentionTimeScoreString"	"DiagnosticIonScoreString"	"Expected Qualifier Ions"	"Found Qualifier Ions"	"Expected Optional Ions"	"Found Optional Ions"	"Expected Mandatory Diagnostic Ions"	"Found Mandatory Diagnostic Ions"	"Unit of Quantity"	"Quantity w/ unit"	"Expected quantity w/ unit"	"Quantity below lowest calibration level"	"Quantity above highest calibration level"	"Reporting Limit Exceeded"	"Quality of Quantity"	"R2"	"Accuracy/Recovery[%]"	"AnalysisId"	"UserFlag"	"Ion Ratio Q1"	"Ion Ratio Q2"	"Ion Ratio Q3"	"Ion Ratio Q4"	"Ion Ratio Q5"	"Full Width Half Maximum Chromatographic Peak [s]"	"Residuals[%]"	"Internal standard used for calibration function calculation"	"AccuracyDeviation"	"Min R2"	"RecoveryDeviation"	"ELV"	"RL"	"ULOQ"	"LLOQ"	"DL"	" Sample Identifier"	"Ion Ratio Q"	"Error m/z Q0"	"Error m/z Q1"	"Error m/z Q2"	"Error m/z Q3"	"Error m/z Q4"	"Error m/z Q5"	"Q0 Label"	"Q1 Label"	"Q2 Label"	"Q3 Label"	"Q4 Label"	"Q5 Label"	"Review State"	"Visited"	"%RSD RF"	"Carry Over Limit"	"False Negative"	"Response Range"	"Retention Time Drift"	"Signal In Blank"	"Intensity"	"1/K0 [V*s/cm2]"	"Expected 1/K0 [V*s/cm2]"	"Area to height ratio"	"(A/H)max / (A/H)min"	"Area of mobilogram peak"	"CCS [A2]"	"Expected CCS [A2]"	"Combined CCS Score"	"FWHM mobilogram peak"	"MRCSQ Score"	"Absolute deviation CCS [A2]"	"Relative deviation CCS [%]"	"Deviation 1/K0 [V*s/cm2]"	"Relative deviation 1/K0[%]"	"Calibration function term"	"Q0 Height"	"Q1 Height"	"Q2 Height"	"Q3 Height"	"Q4 Height"	"Q5 Height"	"Q0 Area"	"Q1 Area"	"Q2 Area"	"Q3 Area"	"Q4 Area"	"Q5 Area"	"Acquisition Date"	"Reprocessing Date"	"Analyte Tags"	"Acquisition Method"	"Reprocessing Method"	"instrumentName"	"instrumentSerialNumber"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24.d"	"8e0ab8b5-bd27-4a06-96c3-d67fe1d7d627"	"Chenodeoxycholic acid (CDCA)"	""	""	"(-) 391.3 > 331.1 [12.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"4747648"	"1250872"	""	"++"	"2"	"8.36"	"8.35"	"0.01"	"VALID"	"828.9"	""	"255"	"255"	"2"	"255"	"bacf0c29-351c-4318-935d-463efd23ac51"	"SAMPLE"	"no"	"CDCA-d4"	"8.35"	"163431"	"43156"	"1.00"	"29.050"	"28.985"	"3402"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"828.9 units"	""	""	""	""	"IN_BATCH"	"0.9977"	""	"2cafc5d5-5e56-4346-b294-b39704abff3a"	""	""	""	""	""	""	"3.55"	""	"1"	""	""	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 391.3 > 331.1 [12.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"1253142"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"0.03506x - 0.01464"	"1250872"	""	""	""	""	""	"4747648"	""	""	""	""	""	"Wed Apr 19 16:40:49 AWST 2023"	"2023-04-21 08:42:45.686"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24.d"	"2149ebce-df40-482a-a55a-d52f5152cbd6"	"Cholic acid (CA)"	""	""	"(-) 407.4 > 342.9 [34.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"2916529"	"767793"	""	"++"	"2"	"6.78"	"6.76"	"0.02"	"VALID"	"233.0"	""	"255"	"255"	"2"	"255"	"b5ce91db-c7fa-4b9e-ae7a-36c80d94fbda"	"SAMPLE"	"no"	"CA-d4"	"6.77"	"250101"	"65096"	"1.00"	"11.661"	"11.795"	"542.4"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"233.0 units"	""	""	""	""	"IN_BATCH"	"0.9968"	""	"2cafc5d5-5e56-4346-b294-b39704abff3a"	""	""	""	""	""	""	"3.59"	""	"1"	""	""	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 407.4 > 342.9 [34.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"771889"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"0.05005x + 6.575E-4"	"767793"	""	""	""	""	""	"2916529"	""	""	""	""	""	"Wed Apr 19 16:40:49 AWST 2023"	"2023-04-21 08:42:45.686"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24.d"	"59cd0899-9d0e-4f6c-aee3-df429455a822"	"DCA-d4 [IS]"	""	""	"(-) 395.6 > 349.3 [30.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"34435"	"9016"	""	"---"	"0"	"8.62"	"8.79"	"-0.17"	"VALID"	"0.9"	""	"255"	"255"	"0"	"255"	"38a736c0-b10c-4a29-a762-b510d71490e8"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"3408"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"•"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"0.9 units"	"1.0 units"	"RED"	""	""	"SINGLE_POINT"	"0.9801"	"94.44"	"2cafc5d5-5e56-4346-b294-b39704abff3a"	""	""	""	""	""	""	"3.66"	"-5.56"	"0"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 395.6 > 349.3 [30.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"9017"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•|-|-|-"	""	""	""	""	"36463x + 0.0"	"9016"	""	""	""	""	""	"34435"	""	""	""	""	""	"Wed Apr 19 16:40:49 AWST 2023"	"2023-04-21 08:42:45.686"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24.d"	"4ad4ebc7-48f2-48b5-91c9-4e2bab9b91b3"	"Deoxycholic acid (DCA)"	""	""	"(-) 391.3 > 331.1 [12.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"166428"	"35423"	""	"++"	"2"	"8.63"	"8.63"	"-0.00"	"VALID"	"11.8"	""	"255"	"255"	"2"	"255"	"8d5f1ebd-c9d5-4b83-bcaf-066f613d0f11"	"SAMPLE"	"no"	"DCA-d4"	"8.62"	"34435"	"9017"	"1.00"	"4.833"	"3.929"	"43.51"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"11.8 units"	""	""	""	""	"IN_BATCH"	"0.9979"	""	"2cafc5d5-5e56-4346-b294-b39704abff3a"	""	""	""	""	""	""	"3.92"	""	"1"	""	""	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 391.3 > 331.1 [12.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"38366"	""	""	"5"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"0.4317x - 0.2510"	"35423"	""	""	""	""	""	"166428"	""	""	""	""	""	"Wed Apr 19 16:40:49 AWST 2023"	"2023-04-21 08:42:45.686"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24.d"	"70258f79-ed18-4420-80c9-3030c8f72fcd"	"GCA-d4 [IS]"	""	""	"(-) 468.5 > 74.1 [38.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"80299"	"22298"	""	"---"	"0"	"5.85"	"5.88"	"-0.03"	"VALID"	"0.9"	""	"255"	"255"	"2"	"0"	"96edf552-0b45-40c2-9984-40c937f91fba"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"1764"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"•••"	"•"	"1"	"1"	"0"	"0"	"2"	"2"	"units"	"0.9 units"	"1.0 units"	"RED"	""	""	"SINGLE_POINT"	"0.7907"	"92.43"	"2cafc5d5-5e56-4346-b294-b39704abff3a"	""	"0.200"	""	""	""	""	"3.46"	"-7.57"	"0"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	"0.000"	""	""	""	""	"(-) 468.5 > 74.1 [38.0V]"	"(-) 468.5 > 406.2 [36.0V]"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"22312"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|•|-"	""	""	""	""	"104885x + 0.0"	"22298"	"4467"	""	""	""	""	"80299"	"16647"	""	""	""	""	"Wed Apr 19 16:40:49 AWST 2023"	"2023-04-21 08:42:45.686"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24.d"	"3d4f95e1-d81f-4084-b6ea-a9ede8ba7c99"	"GCDCA-d4 [IS]"	""	""	"(-) 502.6 > 80.1 [62.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"75655"	"21170"	""	"---"	"0"	"7.17"	"7.20"	"-0.03"	"VALID"	"0.9"	""	"255"	"255"	"2"	"0"	"983b0c84-fd1c-4f76-84cc-3a7033c1158d"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"2450"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"•••"	"•"	"1"	"1"	"0"	"0"	"2"	"2"	"units"	"0.9 units"	"1.0 units"	"RED"	""	""	"SINGLE_POINT"	"0.9322"	"94.93"	"2cafc5d5-5e56-4346-b294-b39704abff3a"	""	"0.262"	""	""	""	""	"3.44"	"-5.07"	"0"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	"0.000"	""	""	""	""	"(-) 502.6 > 80.1 [62.0V]"	"(-) 502.6 > 107.1 [55.0V]"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"21173"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|•|-"	""	""	""	""	"101632x + 0.0"	"21170"	"5544"	""	""	""	""	"75655"	"20830"	""	""	""	""	"Wed Apr 19 16:40:49 AWST 2023"	"2023-04-21 08:42:45.686"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24.d"	"1fa7de5a-e01b-4601-9614-caecd1ca07c6"	"GDCA-d4 [IS]"	""	""	"(-) 452.5 > 74.1 [35.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"155497"	"41140"	""	"---"	"0"	"7.40"	"7.44"	"-0.04"	"VALID"	"0.9"	""	"255"	"255"	"2"	"0"	"a5489e1e-d6fd-4d5c-a821-9e1634da8105"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"1008"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"•••"	"•"	"2"	"1"	"0"	"0"	"3"	"2"	"units"	"0.9 units"	"1.0 units"	"RED"	""	""	"SINGLE_POINT"	"0.9755"	"93.03"	"2cafc5d5-5e56-4346-b294-b39704abff3a"	""	""	"0.142"	""	""	""	"3.62"	"-6.97"	"0"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	"0.000"	""	""	""	"(-) 452.5 > 74.1 [35.0V]"	"(-) 452.5 > 390.4 [35.0V]"	"(-) 452.5 > 408.3 [34.0V]"	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"41218"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|•|-"	""	""	""	""	"190537x + 0.0"	"41140"	""	"5851"	""	""	""	"155497"	""	"21767"	""	""	""	"Wed Apr 19 16:40:49 AWST 2023"	"2023-04-21 08:42:45.686"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24.d"	"c6a0e3fc-f11a-486e-b4e1-bcce6ea5515d"	"GLCA-d4 [IS]"	""	""	"(-) 436.5 > 74.1 [34.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"272477"	"73878"	""	"---"	"0"	"8.43"	"8.33"	"0.10"	"VALID"	"0.9"	""	"255"	"255"	"2"	"0"	"e1a93ec5-f41a-4a76-a294-e43b4ecc2f64"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"2015"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"•••"	"•"	"1"	"1"	"0"	"0"	"2"	"2"	"units"	"0.9 units"	"1.0 units"	"RED"	""	""	"SINGLE_POINT"	"0.9843"	"94.46"	"2cafc5d5-5e56-4346-b294-b39704abff3a"	""	"0.157"	""	""	""	""	"3.42"	"-5.54"	"0"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	"0.000"	""	""	""	""	"(-) 436.5 > 74.1 [34.0V]"	"(-) 436.5 > 392.3 [33.0V]"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"73945"	""	""	"4"	"1"	""	""	""	"-"	""	"-|•••|-|•|-"	""	""	""	""	"333672x + 0.0"	"73878"	"11622"	""	""	""	""	"272477"	"42723"	""	""	""	""	"Wed Apr 19 16:40:49 AWST 2023"	"2023-04-21 08:42:45.686"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24.d"	"61034507-ac1a-4fa1-aba2-483370e8fe40"	"GUDCA-d4 [IS]"	""	""	"(-) 452.5 > 74.1 [35.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"166457"	"47963"	""	"++"	"2"	"5.01"	"5.05"	"-0.04"	"VALID"	"1.1"	""	"255"	"255"	"2"	"255"	"85f04630-0427-4140-95fb-51afada41ee2"	"SAMPLE"	"no"	""	""	""	""	""	""	""	"16762834"	"VALID"	""	""	""	"1.0"	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"1"	"1"	"1"	"1"	"units"	"1.1 units"	"1.0 units"	""	"RED"	""	"SINGLE_POINT"	"0.7956"	"107.92"	"2cafc5d5-5e56-4346-b294-b39704abff3a"	""	"0.023"	""	""	""	""	"3.29"	"7.92"	"0"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	"0.000"	""	""	""	""	"(-) 452.5 > 74.1 [35.0V]"	"(-) 452.5 > 408.3 [34.0V]"	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"47964"	""	""	"3"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"154242x + 0.0"	"47963"	"1126"	""	""	""	""	"166457"	"4043"	""	""	""	""	"Wed Apr 19 16:40:49 AWST 2023"	"2023-04-21 08:42:45.686"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24.d"	"59e59ee5-3778-4f55-8a2c-7cc3b0839894"	"Glycochnodeoxycholic acid (GCDCA)"	""	""	"(-) 448.3 > 74.1 [34.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"9882375"	"2749310"	""	"+"	"1"	"7.07"	"7.20"	"-0.13"	"VALID"	"486.9"	""	"255"	"255"	"1"	"255"	"7594de2d-a027-4c71-bf99-5cfd1558dbb1"	"SAMPLE"	"no"	"GCDCA-d4"	"7.17"	"75655"	"21173"	"0.99"	"130.625"	"129.848"	"3594"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"486.9 units"	""	""	""	""	"IN_BATCH"	"0.9992"	""	"2cafc5d5-5e56-4346-b294-b39704abff3a"	""	""	""	""	""	""	"3.45"	""	"1"	""	""	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 448.3 > 74.1 [34.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"2752103"	""	""	"4"	"1"	""	""	""	"-"	""	"-|••|-|-|-"	""	""	""	""	"0.2695x - 0.5639"	"2749310"	""	""	""	""	""	"9882375"	""	""	""	""	""	"Wed Apr 19 16:40:49 AWST 2023"	"2023-04-21 08:42:45.686"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24.d"	"ec3ee319-5183-4d23-beac-83fa93e3e6ea"	"Glycocholic acid (GCA)"	""	""	"(-) 464.3 > 74.1 [36.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"1615152"	"469824"	""	"++"	"2"	"5.86"	"5.88"	"-0.02"	"VALID"	"112.8"	""	"255"	"255"	"2"	"255"	"945ef5dd-15e8-45c0-a830-dd7b2befa058"	"SAMPLE"	"no"	"GCA-d4"	"5.85"	"80299"	"22312"	"1.00"	"20.114"	"21.057"	"1762"	"VALID"	""	""	""	""	"10.000"	"no"	"-"	"-"	"•••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"112.8 units"	""	""	""	""	"IN_BATCH"	"0.9935"	""	"2cafc5d5-5e56-4346-b294-b39704abff3a"	""	""	""	""	""	""	"3.27"	""	"1"	""	"RED"	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 464.3 > 74.1 [36.0V]"	""	""	""	""	""	"NONE"	"no"	""	""	""	""	""	""	"473880"	""	""	"3"	"1"	""	""	""	"-"	""	"-|•••|-|-|-"	""	""	""	""	"0.1782x + 0.01500"	"469824"	""	""	""	""	""	"1615152"	""	""	""	""	""	"Wed Apr 19 16:40:49 AWST 2023"	"2023-04-21 08:42:45.686"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
"covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24"	"D:\Data\Bile acids_EVOQ\covid19 mauritius COVp261 raw data\covid19_mauritius_PLA_MS-BILE-EVOQ_COVp261_rerun_20230419_4-19-2023_11;29;19_(GMT+8;00)_batch\covid19_mauritius_PLA_MS-BILE-EVOQ_COVr44_COVp261_COV16625_033_24.d"	"b3d73643-dff6-4319-b3e3-580c83876cb4"	"Glycolithocholic acid (GLCA)"	""	""	"(-) 432.3 > 74.1 [33.0V]"	"0.0000"	"0.0000"	"0.00"	"0.00000"	"0.00"	""	"62619"	"14796"	""	"+"	"1"	"8.46"	"8.33"	"0.13"	"MANUALLYINTEGRATED"	"2.7"	""	"255"	"255"	"1"	"255"	"cd055c1a-7ff9-4317-88c1-4799a5549378"	"SAMPLE"	"no"	"GLCA-d4"	"8.43"	"272477"	"73945"	"1.00"	"0.230"	"0.200"	"42.21"	"MANUALLYINTEGRATED"	""	""	""	""	"10.000"	"yes"	"-"	"-"	"••"	"-"	"0"	"0"	"0"	"0"	"1"	"1"	"units"	"2.7 units"	""	""	""	""	"IN_BATCH"	"0.9995"	""	"2cafc5d5-5e56-4346-b294-b39704abff3a"	""	""	""	""	""	""	"3.93"	""	"1"	""	""	""	""	""	""	""	""	"covid19_mauritius_P"	""	"0.000"	""	""	""	""	""	"(-) 432.3 > 74.1 [33.0V]"	""	""	""	""	""	"NONE"	"yes"	""	""	""	""	""	""	"20068"	""	""	"4"	"1"	""	""	""	"-"	""	"-|••|-|-|-"	""	""	""	""	"0.09306x - 0.02106"	"14796"	""	""	""	""	""	"62619"	""	""	""	""	""	"Wed Apr 19 16:40:49 AWST 2023"	"2023-04-21 08:42:45.686"	""	"D:\Methods\EVOQ_BA_MethodSet_V1_1.m\EVOQ_BA_MS_V1_1.mth"	"EVOQ_BileAcids_20230802 (V45)"	"3944082.00102"	"394408200102"
